Teks,Label
"Plg yth, Paket Nelpon Anda telah berakhir. Pemakaian Telepon selanjutnya akan dikenakan tarif normal. Dapatkan paket lainnya di *888# atau MyTelkomsel.",2
"Pelanggan yth, Paket Nelpon akan berakhir pada tanggal 19/03/2022 jam 23:59 WIB.",2
"Pelanggan yth, Paket Nelpon akan berakhir pada tanggal 19/03/2022 jam 23:59 WIB.",2
"HARI TERAKHIR! Beli paket
- 18GB 30hr Rp53Rb (bls HP1)
- 26GB +100mnt Tsel 30hr Rp75Rb (bls HP2)
ke 5111, klik tsel.me/HO atau *363*20# sd 20Mar",2
"Internet Murah, Kuota Melimpah ada disini:
1. Kuota 4.5GB/30hr/11rb
2. Kuota 1.5GB/7hr/5rb
3. Kuota 10GB/30hr/55rb di konter terdekat",2
"CEK SEKARANG! Combo Sakti 17GB + UL Kuota Apps +Telp&SMS 30hari HANYA Rp79Rb! PAKET MURAH lainnya sesuai kebutuhanmu jg ada, Beli di *363# atau tsel.me/combo1",2
Kamu sdg akses internet tarif non paket. Yuk beli paket internet di tsel.me/tsel1 atau *363#,2
"Ayo Beli!
-  30GB Rp84Rb 30hr dg bls HIGH1
-  13GB Rp34Rb utk 7hr dg BALAS HIGH2
ke SMS ini atau di tsel.me/HO dan *363*20# sd 14 Apr",2
"Belum nemu paket yang pas? Coba cek di tsel.me/shop1 atau *888*15# deh, ada rekomendasi menarik loh!",2
"PROMO SPESIAL BUATMU! Beli paket
- 20GB 30hr Rp58Rb (bls HP1)
- 26GB +100mnt Tsel 30hr Rp75Rb (bls HP2)
ke 5111, klik tsel.me/HO atau *363*20# sd 31Mar",2
"Best Deal 4G! Internet mulai dr 25rb kuota hingga 320GB. hanya di #Harinya4G tgl 22-23 Mar. Beli di tsel.me/bestdeal4G ,Outlet, *363*08#.SKB",2
Anda Saksi/Korban tindak pidana? Ingin dapat perlindungan? Hubungi Lembaga Perlindungan Saksi dan Korban (LPSK) di whattsApp nomor 085770010048; lpsk.go.id,2
MAU TAMBAHAN Kuota Internet 3GB 3hr? Beli Combo/Internet Sakti mulai dari 50rb di *363# atau tsel.me/1 & MyTelkomsel App LANGSUNG DIKASIH! Promo sd 7 Apr. SKB,2
"Mau ekstra kuota 1GB/1hr? Yuk beli paket COMBO skrg di tsel.me/combosakti ,Nikmati internet,tlp,& SMS dlm satu paket Combo SAKTI.(promo s/d 22Mar).SKB",2
"Anda mendapatkan bonus kuota internet 770MB cuma Rp 7700/31hr,gratis Nadaku Awas Jatuh Cinta - Armada. Balas SMS ini dgn ketik JATUH",2
Belum install GRAB? Ada Diskon 50% untuk pesan GrabFood buat kamu! Install sekarang https://bit.ly/GRABFOODIM3 ,2
Kamu sdg akses internet tarif non paket. Yuk beli paket internet di tsel.me/tsel1 atau *363#,2
Kamu sdg akses internet tarif non paket. Yuk beli paket internet di tsel.me/tsel1 atau *363#,2
"PROMO! 
-Rp25K 8GB + 30min TSEL utk 7hr (bls HL5)
-Rp55K 15GB +150min TSEL +400SMS utk 15hr (bls HL6)
Beli dg balas ke SMS ini, *363*20# & tsel.me/HO sd 6 Apr",2
PROMO SPESIAL! Beli pulsa IM3 100rb dapat potongan harga 10rb untuk produk tertentu di Alfamart. Berlaku 25 Mar- 3 April 2022. CM2 ,2
"Ganti Paketmu dengan Paket Internet Sakti,lebih MURAH & kuota BESAR. BelI sekarang jg dan dptkan kuota hgga 200GB Mulai 10rb b di tsel.me/internet-sakti .SKB",2
"Kuota makin gede, harganya pas di kantong:
1. Kuota 4.5GB/30hr/11rb
2. Kuota 1.5GB/7hr/5rb
3. Kuota 10GB/30hr/55rb atau
 tsel.me/PastiMurah atau Mytsel/*363#",2
"Nsb Yth. WASPADAI PENIPUAN! RAHASIAKAN data layanan eBanking Anda: ResponseCode, PIN, CVV,OTP, UserID, Password, TIN. PermataBank tdk pernah minta data tersebut",2
"Spesial untukmu!
Beli paket Rp22Rb/30hr dpt
- Kuota 3GB 
- Telp 30min Tsel 
Balas WOW20 ke SMS ini atau*363*20# & tsel.me/HO 
Promo sd 24 Apr",2
"Isi ulang pulsa Rp 50,000 telah berhasil dengan SN : 02641100001709763931 pada  26/03/2022 09:38:01.Beli paket internet & nelpon TERMURAH:Tsel.me/PastiMurah",2
Anda mendapatkan 8 POIN dari isi ulang pulsa/pembelian paket. Mau Toyota Yaris? Tukar 1 Poin di tsel.me/YARIS segera. SKB,2
"Selamat, Paket Nelpon Sepuasnya Tsel & 50mnt AllOpr selama 1 hari Rp 6500 telah aktif, berlaku s/d tgl 26/03/2022 pkl. 23:59 WIB. Cek status/berhenti berlangganan melalui My Telkomsel Apps atau hub *363#. Info : 188.",2
"Selamat, Anda mendapatkan kuota AllOpr sebesar  50Minutes. Cek kuota di *888# atau akses My Telkomsel App.",2
"Pelanggan yth, Paket Nelpon akan berakhir pada tanggal 26/03/2022 jam 23:59 WIB.",2
"Pelanggan yth, Paket Nelpon akan berakhir pada tanggal 26/03/2022 jam 23:59 WIB.",2
"Setia bgt sih dgn paketmu skrg, yuk cobain Paket Internet Sakti.Kuota lebih BESAR, dptkan kuota hgg 200GB Mulai 10rb b di tsel.me/internet-sakti .SKB",2
Kamu sdg akses internet tarif non paket. Yuk beli paket internet di tsel.me/tsel1 atau *363#,2
"MURAH BANGET! Combo Sakti 17-32GB + 100min & 200SMS utk 30hr Hrg mulai 80Rb! PAKET MURAH lainnya sesuai kebutuhanmu jg ada, Beli di *363# atau tsel.me/combo1",2
"Lazada 10th Birthday Sale 1 - 29 Mar! Nikmati Diskon Hingga 90% + Gratis Ongkir Hingga 100%.
https://c.lazada.co.id/t/c.baLzpW?",2
Kamu sdg akses internet tarif non paket. Yuk beli paket internet di tsel.me/tsel1 atau *363#,2
"Plg yth, Paket Nelpon Anda telah berakhir. Pemakaian Telepon selanjutnya akan dikenakan tarif normal. Dapatkan paket lainnya di *888# atau MyTelkomsel.",2
"Selamat, Paket Nelpon Sepuasnya Tsel & 50mnt AllOpr selama 1 hari Rp 6500 telah aktif, berlaku s/d tgl 27/03/2022 pkl. 23:59 WIB. Cek status/berhenti berlangganan melalui My Telkomsel Apps atau hub *363#. Info : 188.",2
"Selamat, Anda mendapatkan kuota AllOpr sebesar  50Minutes. Cek kuota di *888# atau akses My Telkomsel App.",2
"Pelanggan yth, Paket Nelpon akan berakhir pada tanggal 27/03/2022 jam 23:59 WIB.",2
"Setia bgt sih dgn paketmu skrg, yuk cobain Paket Internet Sakti.Kuota lebih BESAR, dptkan kuota hgg 210GB Mulai 6rb b di tsel.me/internet-sakti .SKB",2
"Pelanggan yth, Paket Nelpon akan berakhir pada tanggal 27/03/2022 jam 23:59 WIB.",2
"Plg yth, Paket Nelpon Anda telah berakhir. Pemakaian Telepon selanjutnya akan dikenakan tarif normal. Dapatkan paket lainnya di *888# atau MyTelkomsel.",2
SELAMAT! Ambil KUOTA GRATIS 3.75GB tanpa syarat! Buruan cek cara klaimnya di: bit.ly/mgmwr DP1 atau buka halaman reward di myIM3 apps.,2
"Ga mau gagal nonton seru karena kuota abis kan? CEK SEKARANG di MyTelkomsel. MUDAH isi ulang&beli paket internet, PrimeVideo &lainnya. Klik tsel.me/mtshop .SKB",2
"BELI LAGI!
-Rp25K 8GB +30min TSEL utk 7hr (bls HL5)
-Rp55K 15GB +150min TSEL +400SMS utk 15hr (bls HL6)
Beli dg bls ke SMS ini, *363*20# & tsel.me/HO sd 6 Apr",2
Kamu sdg akses internet tarif non paket. Yuk beli paket internet di tsel.me/tsel1 atau *363#,2
"Lazada 10th Birthday Sale 1 - 29 Mar! Nikmati Diskon Hingga 90% + Gratis Ongkir Hingga 100%.
https://c.lazada.co.id/t/c.baLzpW?",2
"Ayo Beli!
-  30GB Rp84Rb 30hr dg bls HIGH1
-  13GB Rp34Rb utk 7hr dg BALAS HIGH2
ke SMS ini atau di tsel.me/HO dan *363*20# sd 14 Apr",2
PROMO NSP GRATIS Rp0 utk 30hr bls SMS ketik YA utk langganan NSP Demi Waktu-Didi Kempot. Perpanjangan GRATIS Rp.0/30hari. Info: tsel.me/nsp. CS:188,2
"Mau ekstra kuota 1GB/1hr? Yuk beli paket COMBO skrg di tsel.me/combosakti ,Nikmati internet,tlp,& SMS dlm satu paket Combo SAKTI.(promo s/d 20Apr).SKB",2
"MUDAH isi ulang&beli paket internet, PrimeVideo &lainnya. Cek tsel.me/mtshop ,Nonton youtube,shopping online makin lancar. SKB",2
Kamu sdg akses internet tarif non paket. Yuk beli paket internet di tsel.me/tsel1 atau *363#,2
"Kehabisan pulsa? Aktifkan Paket Darurat  (500 MB data, 30 SMS Tsel, 75 menit Tsel, 1 Hari). BAYAR NANTI Rp5000 sesuai S&K. Balas ketik YES jk setuju /hub *505#",2
(4AhpyZjOD9iF) Google is re-verifying the phone# of this device. Learn more: https://goo.gl/LHCS9W,2
"Masih kehabisan pulsa? Aktifkan Paket Darurat  (500 MB data, 30 SMS Tsel, 75 menit Tsel, 1 Hari). BAYAR NANTI Rp5000. Balas YES utk menerima",2
"Lazada 10th Birthday Sale! Nikmati Diskon Hingga 90% + Gratis Ongkir Hingga 100%.
https://c.lazada.co.id/t/c.baLzpW?",2
"HARI TERAKHIR! Beli paket
- 20GB 30hr Rp58Rb (bls HP1)
- 26GB +100mnt Tsel 30hr Rp75Rb (bls HP2)
ke 5111, klik tsel.me/HO atau *363*20# sd 31Mar",2
"Selamat, Paket Nelpon Unlimited Tsel & 15mnt AllOpr /1 hari Rp 6250 telah aktif, berlaku s/d tgl 31/03/2022 pkl. 23:59 WIB. Dapatkan paket lainnya di *888# atau MyTelkomsel. Selamat Anda mendapatkan NSP GRATIS dari aktivasi paket Kring Kring Harian. Pilih NSP yg kmu suka caranya masukkan kode: TMK1H di tsel.me/NSPKring1D",2
"Selamat, Anda mendapatkan kuota AllOpr sebesar  15Minutes. Cek kuota di *888# atau akses My Telkomsel App.",2
"Selamat, Anda mendapatkan kuota Tsel sebesar  20000000Minutes. Cek kuota di *888# atau akses My Telkomsel App.",2
"Kuota makin gede, harganya pas di kantong:
1. Kuota 4.5GB/30hr/11rb
2. Kuota 1.5GB/7hr/5rb
3. Kuota 10GB/30hr/55rb atau
 tsel.me/PastiMurah atau Mytsel/*363#",2
"Pelanggan yth, Paket Nelpon akan berakhir pada tanggal 31/03/2022 jam 23:59 WIB.",2
"Pelanggan yth, Paket Nelpon akan berakhir pada tanggal 31/03/2022 jam 23:59 WIB.",2
"PROMO SPESIAL BUATMU! Beli paket
- 20GB 30hr Rp58Rb (bls HP1)
- 28GB +100mnt Tsel 30hr Rp83Rb (bls HP2)
ke 5111, klik tsel.me/HO atau *363*20# sd 20Apr",2
"Plg yth, Paket Nelpon Anda telah berakhir. Pemakaian Telepon selanjutnya akan dikenakan tarif normal. Dapatkan paket lainnya di *888# atau MyTelkomsel.",2
BAGI-BAGI KUOTA LEBIH BANYAK! Sekarang Bonus Kuota Daily Check-In jadi 10GB! Check-in sekarang juga di tsel.me/DCI32,2
Cek keaktifan kartu dan tagihan BPJS Kesehatan kini mudah! Ketik Cek Status/Tagihan ke layanan CHIKA di WA 08118750400 atau melalui Aplikasi Mobile JKN,2
"WILLIAM ANDY SENJAYA (NIK: 32xxx03) NO TIKET VAKSIN KEDUA Anda Q-4A559939, jdwl vaksin TGL 22Mar, DI BABATAN",2
"Sertifikat vaksinasi ke-1 WILLIAM ANDY SENJAYA (NIK: 32xxx03) tersedia di https://asset.pedulilindungi.id/cert/1/7bfa/e2a2/6045d04ddea6b4c394f21d70.png. PERHATIAN:hanya diakses yg bersangkutan! Bila ada keluhan pasca vaksin, hub dokter",2
"Sertifikat vaksinasi ke-2 WILLIAM ANDY SENJAYA (NIK: 32xxx03) tersedia di https://asset.pedulilindungi.id/cert/2/7a45/b002/6045d04ddea6b4c394f21d70.png. PERHATIAN:hanya diakses yg bersangkutan! Bila ada keluhan pasca vaksin, hub dokter",2
Terima kasih atas kepercayaannya menggunakan layanan IM3 Ooredoo Postpaid. Mari berbagi pengalaman dengan menjawab pertanyaan singkat berikut. GRATIS,2
"Berdasarkan pengalaman terakhirmu, seberapa puas terhadap layanan IM3 Ooredoo Postpaid?
5-Sangat puas
4-Puas
3-Biasa
2-Tidak puas
1-Sangat tidak puas
GRATIS",2
"ass...
butuh p1njaman d4na
t4npa agunan???
5jta s/d 500jta
U/info Chat
WhatsApp:081524282190",1
"Dapatkan GRATIS Pulsa hingga 200Ribu dgn cara deposit Pascabayar di MyIM3 mulai 100Ribu. Cek di https://bit.ly/advm3. Pulsa utk Nelp,SMS & Internetan",2
"Ayo pilih CASHBACK-mu(CB) dgn isi pulsa:
1.25rb CB25rb 30hr
2.50rb CB25rb 30hr
3.100rb CB50rb 30hr
4.150rb CB75rb 30hr
CB utk Nelp,SMS ke No IM3 & Internet.",2
"PT.SHOPEE
Slmt.
No.Anda Resmi
Mendaptkan Hadiah
Ke-2 Cek Tunai
Rp.175jt Kode ID
Pemenang ;(25f4777)
U/Info Hadiah
Klik.
bit.ly/hadiahresmi-jkt648",1
"ass...
butuh p1njaman d4na
t4npa angunan???
5jta s/d 500jta
U/info Chat
WhatsApp:085796470339",1
Ingin tahu kondisi terkini COVID-19 di Indonesia? Bagaimana zona risiko dan cakupan vaksin nasional? Yuk cek di http://s.id/datacovid19id yaa. covid19.go.id,2
"Ayo pilih CASHBACK-mu(CB) dgn isi pulsa:
1.25rb CB25rb 30hr
2.50rb CB25rb 30hr
3.100rb CB50rb 30hr
4.150rb CB75rb 30hr
CB utk Nelp,SMS ke No IM3 & Internet.",2
"Dapatkan GRATIS Pulsa hingga 200Ribu dgn cara deposit Pascabayar di MyIM3 mulai 100Ribu. Cek di https://bit.ly/advm3. Pulsa utk Nelp,SMS & Internetan",2
"Pelanggan Yth bpk/ibu
kami ingin menawarkan 
barang lelang jatuh tempo
berkualitas 100% Asli ori
u/info klik:
bit.ly/bumn_item",2
maaf mengganggu bpk/ibu saya bpk dermawan bisa membantu anda masalah keuangan hanya dgn bunga 2% info wa 085796439577,1
"Ayo pilih CASHBACK-mu(CB) dgn isi pulsa:
1.25rb CB25rb 30hr
2.50rb CB25rb 30hr
3.100rb CB50rb 30hr
4.150rb CB75rb 30hr
CB utk Nelp,SMS ke No IM3 & Internet.",2
Belanja hemat di Blibli & Tokopedia dengan voucher diskon up to 30rb. Tukar poin mu skrg di link bit.ly/imnm3,2
Pkt Internet 30GB 100rb/30hr kamu berakhir pada 17/07/2021 17:10. Pastikan Pulsa cukup utk perpanjangan Paket & terhindar dari tarif dasar,2
GRATIS Kuota 3GB 30hr. Bayar tagihan Pascabayarmu sekarang! Bayar di https://bit.ly/blim3. Abaikan jika sdh bayar. TERBATAS!,2
"Ayo pilih CASHBACK-mu(CB) dgn isi pulsa:
1.25rb CB25rb 30hr
2.50rb CB25rb 30hr
3.100rb CB50rb 30hr
4.150rb CB75rb 30hr
CB utk Nelp,SMS ke No IM3 & Internet.",2
"Mulai 1 Juli 2021, berlaku ketentuan baru Kuota Rollover max 5GB dengan masa aktif hingga 6 bulan. Info detail bit.ly/nroim3",2
Internet 30GB 100rb/30hr diperpanjang s.d 16/08/2021 17:11. Nikmati internetan dan nelpon ke semua operator. Cek kuota di *123# atau myIM3,2
Kamu dapat Bonus Kuota Lokal sebesar 8GB! Kuota hanya dapat digunakan di area registrasi paket. Info Cek *123*486# atau myIM3,2
Kamu dapat Bonus Kuota Lokal sebesar 8GB! Kuota hanya dapat digunakan di area registrasi paket. Info Cek *123*486# atau myIM3,2
"PPKM Darurat u/ lindungi rakyat. Mau Indonesia segera pulih? Stop banyak dalih! #SEMUAWAJIBPAKAIMASKER jangan pernah lepas, hindari berkerumun. covid19.go.id",2
"Dapatkan GRATIS Pulsa hingga 200Ribu dgn cara deposit Pascabayar di MyIM3 mulai 100Ribu. Cek di https://bit.ly/advm3. Pulsa utk Nelp,SMS & Internetan",2
"Ayo pilih CASHBACK-mu(CB) dgn isi pulsa:
1.25rb CB25rb 30hr
2.50rb CB25rb 30hr
3.100rb CB50rb 30hr
4.150rb CB75rb 30hr
CB utk Nelp,SMS ke No IM3 & Internet.",2
"Stay at home! Belanja online bayar nya pake OVO. Top up saldo sekarang, biaya admin cuma Rp450 aja dari Hotelmurah.com. Tukar poin mu di link bit.ly/imnm3",2
"Ayo pilih CASHBACK-mu(CB) dgn isi pulsa:
1.25rb CB25rb 30hr
2.50rb CB25rb 30hr
3.100rb CB50rb 30hr
4.150rb CB75rb 30hr
CB utk Nelp,SMS ke No IM3 & Internet.",2
"Internet 30GB 100rb/30hr diperpanjang pada 16/08/2021 17:11. Mulai 1 Juli 2021, Kuota Rollover yg bisa diakumulasi max 5GB dgn masa aktif s,d 6 bulan. bit.ly/nroim3",2
Terima kasih atas kepercayaannya menggunakan layanan IM3 Ooredoo Postpaid. Mari berbagi pengalaman dengan menjawab pertanyaan singkat berikut. GRATIS,2
"Berdasarkan pengalaman terakhirmu, seberapa puas terhadap layanan IM3 Ooredoo Postpaid?
5-Sangat puas
4-Puas
3-Biasa
2-Tidak puas
1-Sangat tidak puas
GRATIS",2
"Ayo pilih CASHBACK-mu(CB) dgn isi pulsa:
1.25rb CB25rb 30hr
2.50rb CB25rb 30hr
3.100rb CB50rb 30hr
4.150rb CB75rb 30hr
CB utk Nelp,SMS ke No IM3 & Internet.",2
Hindari PEMBLOKIRAN! Tagihan Pascabayar mu 0. Bayar sblm 28/07/21 dan dapatkan Kuota 5GB. Bayar di https://bit.ly/blim3. Abaikan jika sdh bayar.,2
"Dapatkan GRATIS Pulsa hingga 200Ribu dgn cara deposit Pascabayar di MyIM3 mulai 100Ribu. Cek di https://bit.ly/advm3. Pulsa utk Nelp,SMS & Internetan",2
Lebih untung bayar tagihan pascabayar di aplikasi myIM3 langsung ambil GRATIS hingga 5GB 30hari! Pasti lebih cepat dan mudah bayar di myIM3. Klik: bit.ly/blim3,2
Tahukah kamu? temenmu banyak yang sudah ambil kuota gratis hingga 50GB di myIM3 lho! Mau? Yuk cek halaman reward dengan klik: bit.ly/mgmy3 DP1,2
Paket IMClass 30GB Rp5000/30hr akan diperpanjang pada 27/07/2021 13:12. Pastikan pulsa cukup utk perpanjangan. Lebih mudah isi pulsa di myIM3 bit.ly/m3crl,2
"Tunda temu tatap muka. Tak dpt dihindari? Wajib: #pakaimasker #jagajarak #cucitanganpakaisabun batasi peserta, durasi singkat, ventilasi baik. covid19.go.id",2
"ALHAMDULILLAH saya
sriwahyuni HUTANG
SAYA TERLUNASI
BERKAT BANTUAN KYAI
H.YUSUF TERBUKTI
DAN NYATA ADANYA
PESUGIHAN ISLAM
TAMPA TUMBAL
WA;085824080259",1
Lebih untung bayar tagihan pascabayar di aplikasi myIM3 langsung ambil GRATIS hingga 5GB 30hari! Pasti lebih cepat dan mudah bayar di myIM3. Klik: bit.ly/blim3,2
Sisa bonus Kuota Lokal Kamu 255 MB. Terus nikmati internetan di jaringan Indosat Ooredoo dengan menggunakan kuota lainnya. Cek Kuota *123# atau http://im3.,2
"Slamat Anda trdaftar
U/menerima HADIAH
GIVE AWAY Sebesar Rp.175Jt
PIN ANDA: CK805KU
U/INFO HADIAH klik:
bit.ly/program-resmi432
WhatsApp: 085796445958",1
"ALHAMDULILLAH
saya meliya fiktri ani hutang saya
Terlunasi berkat Kyai Hj Yusuf
Terbukti & Nyata adanya
pesugihan islam tanpa tumbal
WA:085796422227",1
"maaf mengganggu waktunya 
mba/mas kami menawarkan 
pinjaman online bunga 0,2%
jika minat WA;085696058388",1
"Dapatkan GRATIS Pulsa hingga 200Ribu dgn cara deposit Pascabayar di MyIM3 mulai 100Ribu. Cek di https://bit.ly/advm3. Pulsa utk Nelp,SMS & Internetan",2
"Sahabat, fitur pascabayar Anda 628157004589 telah disesuaikan untuk mendukung kebutuhan Anda. Selamat menggunakan layanan dari Indosat Ooredoo. Terima kasih.",2
"Selamat,Anda
M-dpatkan
Rp,35.000.000
Dari Giveaway
BaimPaula!
CODE ID; (001498788)
bit.ly/3wEJrNV
info lanjutklik
wa.me/6282347319822",1
Anda menerima bantuan ppkm50jt dr DONI SALMANAN untuk menerimanya klik link: bit.ly/bantuandoni,1
Kamu berhenti langganan Paket IMClass 30GB Rp5000/30hr. Pemakaian Internet dikenakan tarif dasar/kuota paket lain jika ada,2
"Sangat DISAYANGKAN kl belanja online tanpa PROMO & PKT KUOTA HABIS padahal ad REWARD utk kamu:
1. 1GB 3hr
2. Tokopedia 30rb
3. Shopback 50rb
klik: bit.ly/imnm3",2
"Maaf, kamu belum dapat melakukan registrasi paket ini. Dapatkan penawaran terbaik di *123# atau akses myIM3",2
Kamu berhenti langganan Internet 30GB 100rb/30hr. Pemakaian Internet akan kena tarif per KB. Aktifkan Pkt internet terbaik di *123# atau MyIM3,2
Selamat bergabung dg IM3 Postpaid! Nikmati keuntungan eksklusif Pelanggan Paskabayar. Welcome&enjoy exclusive benefits as our Postpaid Customer,2
Upgrade Software hp mu untuk Nikmati layanan baru VoLTE. kualitas nelpon yg lebih jernih dgn tarif sama di jaringan VoLTE. Info: im3.do/volte CP1,2
Anda baru nelp ke Operator Lain 1mnt. Sisa Nelpon ke Operator Lain 95 mnt. Masih mau nelpon hemat? Beli di *123*999# atau myIM3 bit.ly/m3sw,2
"SELAMAT
NO.anda terpilih
meraih hadiah
Rp.155 jt PIN.F577A79
silakan cek pin anda klik
bit.ly/givewaytiktok997",1
"Selamat! Kamu mendapatkan Kuota Bantuan Internet 15GB/30hr Kemendikbud, berlaku s.d 13/11/2021 06:06. Info di *123*075# atau aplikasi myIM3 bit.ly/m3cpx",2
"Selamat Anda Menang !!!
GIVE AWAY MS-GLOW
PIN ANDA 717749
Hadiah Rp.157jt.
U/info klik:
tinyurl.com/PemenangMS-GLOW2021
Chat WA:085348143767.",1
"Kode RAHASIA kamu. JANGAN BERI TAHU SIAPAPUN.
OTP: 0020 berlaku 5 menit. 
Jika bukan transaksi kamu hub haloblu 1500668",2
"Paket Extra TERMURAH hanya di Hot Promo *123*3# atau bit.ly/m3mkd
1 Extra 5GB, Rp10rb (Terlaris)
2 Extra 10GB, Rp20rb
3 Extra 15GB, Rp30rb",2
"Butuh dana ekstra buat belanja kebutuhan bulan Ramadan? UCan! Pinjaman digital aman,limit s.d Rp15juta,diskon bunga 15%! https://im3.do/UCan CS:021-30055300 DSI",1
